200000000000000.0	1.000000000000000
199869000000000.0	1.000000000000000
199737000000000.0	1.000000000000000
199606000000000.0	1.000000000000000
199475000000000.0	1.000000000000000
199343000000000.0	1.000000000000000
199212000000000.0	1.000000000000000
199081000000000.0	1.000000000000000
198949000000000.0	1.000000000000000
198818000000000.0	1.000000000000000
198687000000000.0	1.000000000000000
198556000000000.0	1.000000000000000
198424000000000.0	1.000000000000000
198293000000000.0	1.000000000000000
198162000000000.0	1.000000000000000
198030000000000.0	1.000000000000000
197899000000000.0	1.000000000000000
197768000000000.0	1.000000000000000
197636000000000.0	1.000000000000000
197505000000000.0	1.000000000000000
197374000000000.0	1.000000000000000
197242000000000.0	1.000000000000000
197111000000000.0	1.000000000000000
196980000000000.0	1.000000000000000
196848000000000.0	1.000000000000000
196717000000000.0	1.000000000000000
196586000000000.0	1.000000000000000
196455000000000.0	1.000000000000000
196323000000000.0	1.000000000000000
196192000000000.0	1.000000000000000
196061000000000.0	1.000000000000000
195929000000000.0	1.000000000000000
195798000000000.0	1.000000000000000
195667000000000.0	1.000000000000000
195535000000000.0	1.000000000000000
195404000000000.0	1.000000000000000
195273000000000.0	1.000000000000000
195141000000000.0	1.000000000000000
195010000000000.0	1.000000000000000
194879000000000.0	1.000000000000000
194747000000000.0	1.000000000000000
194616000000000.0	1.000000000000000
194485000000000.0	1.000000000000000
194354000000000.0	1.000000000000000
194222000000000.0	1.000000000000000
194091000000000.0	1.000000000000000
193960000000000.0	1.000000000000000
193828000000000.0	1.000000000000000
193697000000000.0	1.000000000000000
193566000000000.0	1.000000000000000
193434000000000.0	1.000000000000000
193303000000000.0	0.9897960000000000
193172000000000.0	0.9795920000000000
193040000000000.0	0.9693880000000000
192909000000000.0	0.9591840000000000
192778000000000.0	0.9489800000000000
192646000000000.0	0.9387760000000001
192515000000000.0	0.9285710000000000
192384000000000.0	0.9183670000000000
192253000000000.0	0.9081630000000001
192121000000000.0	0.8979590000000000
191990000000000.0	0.8877550000000000
191859000000000.0	0.8775510000000000
191727000000000.0	0.8673470000000000
191596000000000.0	0.8571430000000000
191465000000000.0	0.8469390000000000
191333000000000.0	0.8367350000000000
191202000000000.0	0.8265310000000000
191071000000000.0	0.8163270000000000
190939000000000.0	0.8061220000000000
190808000000000.0	0.7959180000000000
190677000000000.0	0.7857140000000000
190545000000000.0	0.7755100000000000
190414000000000.0	0.7653060000000000
190283000000000.0	0.7551020000000001
190152000000000.0	0.7448979999999999
190020000000000.0	0.7346940000000000
189889000000000.0	0.7244900000000000
189758000000000.0	0.7142860000000000
189626000000000.0	0.7040820000000000
189495000000000.0	0.6938780000000000
189364000000000.0	0.6836730000000000
189232000000000.0	0.6734690000000000
189101000000000.0	0.6632650000000000
188970000000000.0	0.6530610000000000
188838000000000.0	0.6428570000000000
188707000000000.0	0.6326530000000000
188576000000000.0	0.6224490000000000
188444000000000.0	0.6122450000000000
188313000000000.0	0.6020410000000000
188182000000000.0	0.5918369999999999
188051000000000.0	0.5816330000000000
187919000000000.0	0.5714290000000000
187788000000000.0	0.5612239999999999
187657000000000.0	0.5510200000000000
187525000000000.0	0.5408160000000000
187394000000000.0	0.5306120000000000
187263000000000.0	0.5204080000000000
187131000000000.0	0.5102040000000000
187000000000000.0	0.5000000000000000
